"SamplingSize","SampleID","minsplit","minbucket","maxdepth","complexity","AvgSampleDistance","ValidError","GeneralizedError","ASEMeanError","ModelTime"
117,16,14,5,30,0.001,2242.6660090048,4.59187074246736,4.72671931465277,4.5060286627321,4.52925896644592
117,17,8,3,30,0.01,2243.03941520006,2.53205388601788,4.620661872794,4.66299603824447,4.76827311515808
117,18,49,16,30,0.01,2236.39930342415,3.19060105598493,4.37660134422172,4.67027772673095,4.71827006340027
117,19,38,13,30,0.01,2234.95650335442,3.69036255961664,4.21441787654052,3.99256232063175,4.5392599105835
117,20,26,9,30,0.01,2230.90708835131,5.46762159106733,4.27180190360304,4.518275021118,4.58626198768616
117,21,23,8,30,0.001,2239.92031350792,2.80792126126385,4.2377023773739,4.23028709760384,4.64426493644714
117,22,1,0,30,0.01,2234.68651622483,3.11832395183065,4.36925500703952,4.54577528671604,4.67626714706421
117,23,1,0,30,0.01,2233.01052057139,2.80700172849499,4.38836504660808,4.02346654482495,4.58526182174683
117,24,1,0,30,0.01,2238.09952942325,2.90642712233492,4.3983808067461,4.3519902831461,4.73227095603943
117,25,11,4,30,0.01,2236.41676658379,3.43932976015138,3.74548200847907,3.75979625241966,4.54925990104675
117,26,19,6,30,0.001,2234.37385034305,3.56894089740942,4.48570164451557,4.58823396431314,4.45725512504578
117,27,2,1,30,0.01,2235.63613431975,4.43775660327304,4.69614209162549,4.30672601135345,4.53825902938843
117,28,15,5,30,0.001,2233.13984330443,2.43683230476167,4.43659816617438,4.46762824557251,4.62326383590698
117,29,1,0,30,0.01,2228.84778256527,3.13337745591231,4.52517263300941,4.63828471955335,4.66426682472229
117,30,11,4,30,0.001,2232.5281975632,2.1544249981964,4.57980037725809,4.57006532704985,4.52825903892517
156,1,8,3,30,0.001,2215.53873613406,2.14470931472846,4.45720048116447,4.50169082666661,4.55426001548767
156,2,26,9,30,0.01,2216.16274034462,3.53546089068104,4.200813580329,4.4993061668512,4.37225008010864
156,3,8,3,30,0.001,2214.58009881718,3.81656143377506,4.42322593898809,4.43655279304373,4.28024482727051
156,4,5,2,30,1e-04,2212.09311545453,2.95659886417311,4.21340978335426,4.19134138599806,4.267245054245
156,5,13,4,30,1e-04,2215.17989373664,4.67287407510455,4.04457946924524,3.87142876025829,4.45625495910645
156,6,23,8,30,0.01,2225.42016742755,4.13025554883186,4.55065211166228,4.27086324104028,4.31224703788757
156,7,11,4,30,1e-04,2215.04864772489,3.24181403944916,4.1129111890417,3.90401363222564,4.33024787902832
156,8,6,2,30,0.01,2221.57869047589,2.45504022200322,4.05250063795626,3.71263395790996,4.27324485778809
156,9,1,0,30,0.01,2216.15818169231,2.39340904419847,4.46086493062356,3.78324322751089,4.33924794197083
156,10,11,4,30,0.001,2221.36375517974,4.12589351600973,4.22503666457483,4.0023041649505,4.24024200439453
156,11,44,15,30,0.01,2218.70965665139,2.93863451357697,4.47140094258927,4.69554357898493,4.27024507522583
156,12,18,6,30,0.001,2215.54794063576,4.87528832622523,3.75551691927399,4.48582515689597,4.40425181388855
156,13,47,16,30,0.01,2215.90420556207,2.97800511329602,4.15355351302074,4.25100637089792,4.33124780654907
156,14,31,10,30,0.001,2215.58139496336,4.00427399996697,4.36257418276819,4.57706035894087,4.2412428855896
156,15,11,4,30,0.01,2210.53879670957,4.20483720628361,4.09363695765987,4.57081858610993,4.29124593734741
156,16,20,7,30,1e-05,2214.51388261003,3.09037520872397,4.36586329225554,3.73522551926038,4.35524892807007
156,17,17,6,30,0.01,2226.91930719156,4.29225714435625,4.16974130018058,4.40613886487614,4.25324416160583
156,18,10,3,30,0.001,2213.41967077466,2.5791093558906,4.19889551012783,4.04764341628696,4.49625706672668
156,19,22,7,30,0.01,2215.67383293682,3.82942230264278,3.76029986146337,4.49810283790087,4.25124311447144
156,20,5,2,30,1e-04,2213.11217226086,4.86544430826748,4.58642571671534,4.2494025863646,4.28324508666992
156,21,5,2,30,1e-04,2245.0245877073,3.96279499881387,4.63382140947825,4.35068016487093,4.35525012016296
156,22,35,12,30,0.001,2214.13476668,2.90883218271302,3.95174542523822,4.03721601492364,4.26024413108826
156,23,38,13,30,0.01,2215.86077932573,2.57510128640065,4.09129983383102,4.23617742900043,4.37225008010864
156,24,9,3,30,0.01,2213.09817334038,3.70876727998298,4.83374312912678,4.0444634860276,4.35924983024597
156,25,18,6,30,0.001,2226.61943019113,3.31183032558887,3.86242275460944,4.04689609638061,4.23124217987061
156,26,7,2,30,0.001,2219.55166551898,3.71968551063075,4.31554275436785,4.42576505921871,4.27124500274658
156,27,4,1,30,1e-05,2219.17225166595,2.96672646826629,4.2798225033816,3.73091257309618,4.39625191688538
156,28,5,2,30,0.01,2219.19710270341,4.27890428376341,3.9249982125148,4.4487522532215,4.26224398612976
156,29,8,3,30,0.01,2218.20327938299,2.57863011313969,4.20593130162321,4.16356763765912,4.25524401664734
156,30,23,8,30,0.001,2222.67435782774,2.71914930762725,3.60691739468689,3.58720865803072,4.278244972229
