"SamplingSize","SampleID","minsplit","minbucket","maxdepth","complexity","AvgSampleDistance","ValidError","GeneralizedError","ASEMeanError","ModelTime"
36,3,5,2,30,1e-04,1271.08333333356,19.8496047534992,21.9560427828018,54.3059790540986,2.14312195777893
36,4,2,1,30,1e-04,1268.84090909114,8.56251682078576,13.6380894361931,35.8416554229145,2.74115681648254
36,5,2,1,30,1e-05,1267.53787878811,0.703173185227535,15.2655699388305,311.698607354525,2.21412682533264
36,6,2,1,30,1e-05,1267.14393939417,3.9886305989103,9.50671354658253,116.386280305855,2.73515582084656
36,7,2,1,30,1e-06,1268.38636363659,4.7019454226361,6.26947679526391,110.574044846085,2.59114789962769
36,8,2,1,30,1e-06,1272.35606060629,2.02784961744789,21.8503896916892,92.5566995304917,2.23412799835205
36,9,2,1,30,1e-06,1265.84090909114,2.20127469742218,16.3769395674783,192.582384269355,2.73615598678589
36,10,3,1,30,1e-06,1268.99242424266,23.1514965122596,13.5526710091542,50.8554179116305,2.21112704277039
36,11,2,1,30,1e-05,1266.71969696993,4.05855259211034,8.19744734865635,47.3446644320345,2.73015594482422
36,12,2,1,30,1e-04,1269.14393939417,4.34228563044179,22.0841023121203,92.3306150621692,2.41713809967041
36,13,2,1,30,1e-04,1270.78030303053,0.167966292536703,10.1045107334408,61.7088200471174,2.44113898277283
36,14,2,1,30,1e-06,1268.68939393962,0.697982383597723,9.40207840080465,71.5270216398231,2.71615600585938
36,15,2,1,30,1e-05,1269.08333333356,7.50468929791897,17.7513244081655,114.202477246854,2.19712591171265
36,16,2,1,30,1e-04,1272.05303030326,2.9027523909658,5.66789807239073,196.16394526075,2.75815796852112
36,17,2,1,30,1e-04,1269.23484848508,2.52807186371519,21.8451987495725,69.1324636588255,2.19012498855591
36,18,2,1,30,1e-04,1267.50757575781,0.682306110285539,15.3060036997128,50.386070303166,2.68015289306641
36,19,2,1,30,1e-06,1270.35606060629,2.23571283009785,12.8958899349994,71.6481584867472,2.65115189552307
36,20,2,1,30,1e-04,1270.93181818205,7.34879434876509,14.9404376867212,124.762613859445,2.20112586021423
36,21,3,1,30,1e-04,1270.32575757599,1.11225292268429,10.9232232634626,109.28382516189,2.71915507316589
36,22,5,2,30,1e-06,1265.23484848508,3.51425526252436,255.391016165009,257.486029818544,2.14712285995483
36,23,19,6,30,0.01,1269.11363636387,90.1483486449216,96.1590349446492,215.458609988619,2.72515606880188
36,24,2,1,30,1e-04,1270.84090909114,3.77822286972944,16.1275669685374,66.0470714068554,2.55614614486694
36,25,2,1,30,1e-05,1269.23484848508,10.7799864591776,14.2991761270852,129.603307197883,2.38113594055176
36,26,11,4,30,1e-05,1269.02272727296,27.6328793989527,268.183586204534,261.546803195801,3.01217198371887
36,27,12,4,30,0.01,1272.17424242447,28.3801739393844,78.4816861051865,89.6631012407333,2.16612410545349
36,28,2,1,30,0.01,1268.23484848508,45.3516841452375,35.8081745121144,129.511911682797,2.71915602684021
36,29,2,1,30,1e-04,1269.35606060629,5.94783482948507,9.72282896358234,35.6872381559446,2.83716201782227
36,30,2,1,30,1e-04,1267.87121212144,1.27712074038387,9.43061089561734,104.899365864902,2.30313086509705
54,1,2,1,30,1e-06,1262.26020408175,2.47245121357938,5.41697346113606,38.2863293111826,3.20218300819397
54,2,2,1,30,1e-06,1258.68877551032,1.08155818978404,4.51874490238393,108.366209810768,3.19218301773071
54,3,6,2,30,1e-06,1262.56632653073,1.07748778959985,9.336345348727,90.26296643789,3.44519805908203
54,4,2,1,30,1e-06,1260.09693877562,8.68735126379288,23.4001503665069,31.3713434555146,3.40519499778748
54,5,2,1,30,1e-06,1257.75000000011,0.177014752280199,7.30715320973982,41.5656782703453,3.42919588088989
54,6,2,1,30,1e-06,1261.23979591848,0.438582455098472,9.12897044699316,280.349359081045,3.4141960144043
54,7,2,1,30,1e-05,1257.19897959195,0.704727377951996,5.17330177449093,32.4787537826798,3.59320497512817
54,8,2,1,30,1e-05,1257.9948979593,5.79336548492978,8.57349719016169,39.3418459121459,3.66821002960205
54,9,2,1,30,1e-06,1259.32142857154,0.623667849326234,4.87304185784991,57.8759384689264,3.62220692634583
54,10,2,1,30,1e-05,1263.34183673481,5.63623146607361,156.531543182121,47.7867706885098,3.42119598388672
