"SamplingSize","SampleID","minsplit","minbucket","maxdepth","complexity","AvgSampleDistance","ValidError","GeneralizedError","ASEMeanError","ModelTime"
16,19,3,1,30,0.01,557.849999999987,3.23499627699182,10.3089011696334,8.94469580484445,1.11206388473511
16,20,1,0,30,0.01,560.116666666654,4.57317705276151,39.6243191490426,28.6072989454709,0.756044149398804
16,21,2,1,30,0.001,559.449999999987,1.12199323612391,10.9651599195916,10.4331189636871,1.03005886077881
16,22,7,2,30,0.01,562.383333333321,2.6577966904011,15.9679954107176,11.6910458878822,1.1360650062561
16,23,7,2,30,0.01,561.183333333321,4.90634297127703,8.44675264288431,7.72296212033367,1.16506695747375
16,24,12,4,30,0.01,560.583333333321,0.440009325961384,22.0794504426225,8.70643640770385,1.09306216239929
16,25,2,1,30,0.01,562.649999999987,7.08751276352934,9.90209215756218,10.1471994223068,0.724040985107422
16,26,6,2,30,0.01,559.449999999987,1.11632812254528,10.2183566122008,8.97553684293937,1.02105808258057
16,27,1,0,30,0.01,563.583333333321,1.95379969610124,31.5687828187933,9.22916968512419,0.949054002761841
16,28,1,0,30,0.01,562.616666666621,0.862016205012253,33.2072502068745,10.3894763254141,0.707040071487427
16,29,8,3,30,0.01,558.849999999987,2.37451421443565,10.0300465659687,11.4451210334701,1.19106793403625
16,30,2,1,30,0.001,558.983333333321,1.4213882224973,10.2853105557674,9.09796100330648,1.29707407951355
32,1,2,1,30,0.001,552.818965517184,2.99128641784048,6.46090503603571,7.88412386744523,2.42013788223267
32,2,11,4,30,0.01,552.267241379253,4.83389845811971,7.75900995018808,7.56172037638018,2.09611892700195
32,3,16,5,30,0.01,554.094827586149,2.56581642039551,14.1675894632639,8.95272081443897,2.12812209129333
32,4,5,2,30,0.01,553.198275862011,10.1049061267372,9.03309068597403,8.91976988577746,2.67415285110474
32,5,2,1,30,0.001,553.12931034477,2.62095683802258,6.0418565221906,8.45224761240678,2.24012804031372
32,6,15,5,30,0.01,555.991379310287,6.43642653550554,13.4481425622529,9.16620549822928,2.10412001609802
32,7,3,1,30,1e-05,555.336206896494,1.63058870558096,7.65755827340204,6.87843654344062,2.39113688468933
32,8,7,2,30,0.01,553.198275862011,5.43194670606483,9.05214164490913,8.225779362561,1.87710809707642
32,9,7,2,30,0.01,553.301724137873,3.57901841150899,8.23210523767728,8.22291322466868,2.11112117767334
32,10,4,1,30,0.001,553.715517241322,6.33289506726736,8.07916219008816,9.38575587679596,1.80510306358337
32,11,3,1,30,1e-04,552.439655172356,5.01340852853486,6.77840471138369,10.3237333213516,2.47314119338989
32,12,5,2,30,1e-04,551.370689655115,5.03529224757543,8.29295804819103,9.63201711533145,2.31613302230835
32,13,7,2,30,0.01,551.991379310287,1.92813626120182,8.1705161963989,8.53133275872009,1.70709705352783
32,14,2,1,30,1e-04,552.577586206839,1.80860021333624,7.70917489823196,8.48693789933695,2.26812887191772
32,15,2,1,30,1e-05,552.232758620632,2.60695650041252,8.14770663047807,9.67193028619529,2.35213494300842
32,16,21,7,30,0.01,550.577586206839,8.14622586334348,13.7625552632328,8.97619365462907,2.18712520599365
32,17,15,5,30,0.01,554.232758620632,7.17200127605103,9.23663964100623,8.67720923765605,1.6330931186676
32,18,26,9,30,0.01,553.543103448218,4.53820016008349,22.4781204586137,7.70949551113027,2.36613607406616
32,19,7,2,30,0.01,551.508620689597,3.91876168896231,8.6294286031524,7.48795378978757,2.12912201881409
32,20,2,1,30,1e-06,554.12931034477,7.19609290223177,6.06893952117599,7.11367403925726,1.70309686660767
32,21,4,1,30,0.001,551.060344827529,4.03867554239814,5.88017270073774,8.50790660719987,1.67409586906433
32,22,2,1,30,1e-05,551.094827586149,1.46781131501943,8.74026715300644,9.36943433185585,2.15812397003174
32,23,5,2,30,0.001,553.922413793046,1.18785709434495,8.64261084346712,10.0923143835604,2.36613512039185
32,24,22,7,30,0.01,554.163793103391,6.90776487009375,14.439479553408,8.90979219222169,2.35213398933411
32,25,11,4,30,0.01,552.163793103391,4.01146328712163,9.20543650690535,9.23259817586998,1.54808902740479
32,26,29,10,30,0.01,551.439655172356,14.1718433627632,14.9409859425212,8.12693329789707,2.40413808822632
